frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
144,4812.8,15,66,880,,,,,,,13,897,359,,,,,,,14,959,410,,,,,,,,,,,,,,,,15,814,863,,,,,,
145,4850.6,15,66,879,,,,,,,13,896,356,,,,,,,14,958,407,,,,,,,,,,,,,,,,15,814,863,,,,,,
146,4874.3,15,66,879,,,,,,,13,895,354,,,,,,,14,957,406,,,,,,,,,,,,,,,,14,814,862,,,,,,
147,4906.5,15,65,880,,,,,,,13,895,353,,,,,,,14,955,405,,,,,,,,,,,,,,,,15,814,863,,,,,,
148,4942.1,15,65,880,,,,,,,13,894,353,,,,,,,14,955,404,,,,,,,,,,,,,,,,15,815,864,,,,,,
149,4973.9,15,66,882,,,,,,,13,893,353,,,,,,,14,954,404,,,,,,,,,,,,,,,,14,815,866,,,,,,
150,5008.5,15,65,883,,,,,,,13,891,352,,,,,,,14,953,403,,,,,,,,,,,,,,,,14,815,866,,,,,,
151,5042.5,15,66,883,,,,,,,13,891,351,,,,,,,14,952,402,,,,,,,,,,,,,,,,15,815,866,,,,,,
152,5075.0,15,65,882,,,,,,,13,890,349,,,,,,,15,952,399,,,,,,,,,,,,,,,,14,815,866,,,,,,
153,5108.4,15,65,880,,,,,,,13,888,346,,,,,,,14,950,397,,,,,,,,,,,,,,,,15,815,864,,,,,,
154,5146.1,15,66,880,,,,,,,13,887,344,,,,,,,14,949,393,,,,,,,,,,,,,,,,15,814,863,,,,,,
155,5174.4,15,66,879,,,,,,,13,887,341,,,,,,,14,948,391,,,,,,,,,,,,,,,,15,815,862,,,,,,
156,5210.2,15,65,879,,,,,,,13,885,340,,,,,,,14,947,389,,,,,,,,,,,,,,,,15,814,863,,,,,,
157,5246.2,15,65,880,,,,,,,13,884,339,,,,,,,14,946,389,,,,,,,,,,,,,,,,15,814,863,,,,,,
158,5274.2,15,65,881,,,,,,,13,884,338,,,,,,,15,945,387,,,,,,,,,,,,,,,,14,815,864,,,,,,
159,5306.1,15,66,882,,,,,,,13,882,338,,,,,,,14,944,387,,,,,,,,,,,,,,,,15,815,866,,,,,,
160,5341.9,15,65,883,,,,,,,13,881,337,,,,,,,14,943,386,,,,,,,,,,,,,,,,15,814,866,,,,,,
161,5374.2,15,66,883,,,,,,,13,880,336,,,,,,,14,942,385,,,,,,,,,,,,,,,,14,815,866,,,,,,
162,5408.5,15,65,881,,,,,,,13,879,334,,,,,,,14,941,382,,,,,,,,,,,,,,,,15,815,865,,,,,,
163,5443.0,15,65,880,,,,,,,13,878,331,,,,,,,14,940,379,,,,,,,,,,,,,,,,15,815,864,,,,,,
164,5478.1,15,65,880,,,,,,,13,877,329,,,,,,,15,939,377,,,,,,,,,,,,,,,,15,815,863,,,,,,
165,5509.5,15,66,880,,,,,,,13,876,326,,,,,,,14,938,375,,,,,,,,,,,,,,,,15,814,863,,,,,,
166,5542.1,15,66,880,,,,,,,13,875,325,,,,,,,14,937,372,,,,,,,,,,,,,,,,14,815,863,,,,,,
167,5574.4,15,65,880,,,,,,,13,874,324,,,,,,,14,936,371,,,,,,,,,,,,,,,,15,815,864,,,,,,
168,5606.6,15,65,881,,,,,,,13,873,324,,,,,,,14,935,371,,,,,,,,,,,,,,,,14,815,865,,,,,,
169,5646.1,15,66,882,,,,,,,13,872,323,,,,,,,15,935,369,,,,,,,,,,,,,,,,14,815,866,,,,,,
170,5676.5,15,66,883,,,,,,,13,871,322,,,,,,,15,933,368,,,,,,,,,,,,,,,,15,814,866,,,,,,
171,5707.2,15,66,882,,,,,,,13,869,320,,,,,,,14,931,367,,,,,,,,,,,,,,,,15,814,866,,,,,,
172,5742.7,15,65,881,,,,,,,13,868,318,,,,,,,14,930,364,,,,,,,,,,,,,,,,14,815,864,,,,,,
173,5773.8,15,66,881,,,,,,,13,867,315,,,,,,,14,929,361,,,,,,,5,1095,289,,,,,,,15,815,863,,,,,,
174,5806.3,15,65,880,,,,,,,13,866,313,,,,,,,14,928,359,,,,,,,5,1094,287,,,,,,,15,814,863,,,,,,
175,5842.8,15,65,880,,,,,,,13,864,311,,,,,,,14,927,357,,,,,,,5,1094,285,,,,,,,15,814,863,,,,,,
176,5874.2,15,65,880,,,,,,,13,864,310,,,,,,,14,925,355,,,,,,,6,1092,282,,,,,,,14,815,863,,,,,,
177,5907.0,15,65,881,,,,,,,13,863,309,,,,,,,14,924,355,,,,,,,6,1093,281,,,,,,,15,815,864,,,,,,
178,5942.9,15,65,881,,,,,,,13,861,308,,,,,,,14,923,353,,,,,,,8,1091,279,,,,,,,15,815,865,,,,,,
179,5974.1,15,65,881,,,,,,,13,860,307,,,,,,,14,923,351,,,,,,,,,,,,,,,,15,815,865,,,,,,
