frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
129,4304.4,15,58,880,,,,,,,13,1016,634,,,,,,,14,1059,687,,,,,,,34,1077,638,,,,,,,15,809,866,,,,,,
130,4340.2,15,58,880,,,,,,,13,1015,634,,,,,,,14,1059,686,,,,,,,14,1064,652,,,,,,,15,808,866,,,,,,
131,4371.9,15,58,879,,,,,,,13,1016,635,,,,,,,14,1059,687,,,,,,,30,1078,634,,,,,,,15,808,866,,,,,,
132,4404.1,15,58,879,,,,,,,13,1016,634,,,,,,,14,1059,687,,,,,,,14,1064,650,,,,,,,15,809,867,,,,,,
133,4439.6,15,58,879,,,,,,,13,1016,634,,,,,,,14,1059,687,,,,,,,17,1066,647,,,,,,,15,809,866,,,,,,
134,4471.7,15,58,880,,,,,,,13,1016,635,,,,,,,14,1059,687,,,,,,,17,1090,668,,,,,,,15,809,866,,,,,,
135,4504.2,15,58,880,,,,,,,13,1016,635,,,,,,,15,1058,688,,,,,,,28,1075,645,,,,,,,15,809,867,,,,,,
136,4539.8,15,58,880,,,,,,,13,1016,636,,,,,,,14,1059,689,,,,,,,26,1074,642,,,,,,,15,808,868,,,,,,
137,4571.8,15,58,880,,,,,,,13,1016,636,,,,,,,14,1060,689,,,,,,,31,1078,643,,,,,,,15,809,868,,,,,,
138,4605.0,15,58,880,,,,,,,13,1016,636,,,,,,,15,1059,689,,,,,,,32,1077,639,,,,,,,15,809,867,,,,,,
139,4640.2,15,58,879,,,,,,,13,1016,635,,,,,,,15,1059,688,,,,,,,33,1078,641,,,,,,,15,808,866,,,,,,
